영업일자,상품분류,상품명,판매수량
2021-06-29,식료,카푸치노(HOT),3
2021-06-29,식료,바닐라라떼(HOT),5
2021-06-29,식료,바닐라라떼(ICE),6
2021-06-29,식료,카페모카(HOT),1
2021-06-29,식료,카페모카(ICE),2
2021-06-29,식료,초코라떼(HOT),2
2021-06-29,식료,초코라떼(ICE),2
2021-06-29,식료,그린티라떼(ICE) ,1
2021-06-29,식료,흑당라떼(ICE),1
2021-06-29,식료,아이스티,1
2021-06-29,식료,자두주스(ICE),3
2021-06-29,식료,스위티자몽(HOT),1
2021-06-29,식료,스위티자몽(ICE),1
2021-06-29,식료,청포도주스(ICE),3
2021-06-29,식료,아메리카노(HOT),26
2021-06-29,식료,아메리카노(ICE),35
2021-06-30,식료,카페라떼(HOT),3
2021-06-30,식료,카페라떼(ICE),6
2021-06-30,식료,카푸치노(HOT),1
2021-06-30,식료,바닐라라떼(HOT),2
2021-06-30,식료,바닐라라떼(ICE),2
2021-06-30,식료,카페모카(HOT),2
2021-06-30,식료,초코라떼(ICE),1
2021-06-30,식료,아이스티,3
2021-06-30,식료,자두주스(ICE),1
2021-06-30,식료,스위티자몽(ICE),1
2021-06-30,식료,청포도주스(ICE),1
2021-06-30,식료,아메리카노(HOT),18
2021-06-30,식료,아메리카노(ICE),27
2021-07-01,식료,카페라떼(HOT),7
2021-07-01,식료,카페라떼(ICE),3
2021-07-01,식료,바닐라라떼(HOT),5
2021-07-01,식료,바닐라라떼(ICE),2
2021-07-01,식료,카페모카(HOT),1
2021-07-01,식료,카페모카(ICE),3
2021-07-01,식료,초코라떼(HOT),1
2021-07-01,식료,초코라떼(ICE),1
2021-07-01,식료,그린티라떼(HOT) ,1
2021-07-01,식료,흑당라떼(ICE),1
2021-07-01,식료,아이스티,1
2021-07-01,식료,자두주스(ICE),1
2021-07-01,식료,스위티자몽(ICE),7
2021-07-01,식료,청포도주스(ICE),3
2021-07-01,식료,아메리카노(HOT),19
2021-07-01,식료,아메리카노(ICE),34
2021-07-02,식료,카페라떼(HOT),9
2021-07-02,식료,카페라떼(ICE),2
2021-07-02,식료,카푸치노(HOT),1
2021-07-02,식료,바닐라라떼(HOT),2
2021-07-02,식료,바닐라라떼(ICE),2
2021-07-02,식료,카페모카(ICE),1
2021-07-02,식료,초코라떼(HOT),2
2021-07-02,식료,초코라떼(ICE),1
2021-07-02,식료,그린티라떼(HOT) ,1
2021-07-02,식료,흑당라떼(HOT),1
2021-07-02,식료,흑당라떼(ICE),1
2021-07-02,식료,아이스티,3
2021-07-02,식료,자두주스(ICE),5
2021-07-02,식료,스위티자몽(HOT),1
2021-07-02,식료,스위티자몽(ICE),3
2021-07-02,식료,청포도주스(ICE),6
2021-07-02,식료,아메리카노(HOT),21
2021-07-02,식료,아메리카노(ICE),35
2021-07-03,식료,카페라떼(HOT),5
2021-07-03,식료,카페라떼(ICE),5
2021-07-03,식료,카푸치노(HOT),1
2021-07-03,식료,바닐라라떼(HOT),6
2021-07-03,식료,바닐라라떼(ICE),7
2021-07-03,식료,카페모카(HOT),3
2021-07-03,식료,카페모카(ICE),1
2021-07-03,식료,초코라떼(HOT),3
2021-07-03,식료,초코라떼(ICE),4
2021-07-03,식료,그린티라떼(HOT) ,1
2021-07-03,식료,그린티라떼(ICE) ,1
2021-07-03,식료,흑당라떼(HOT),3
2021-07-03,식료,흑당라떼(ICE),2
2021-07-03,식료,자두주스(ICE),2
2021-07-03,식료,스위티자몽(HOT),3
2021-07-03,식료,스위티자몽(ICE),5
2021-07-03,식료,청포도주스(ICE),12
2021-07-03,식료,아메리카노(HOT),31
2021-07-03,식료,아메리카노(ICE),34
2021-07-04,식료,카페라떼(HOT),9
2021-07-04,식료,카페라떼(ICE),4
2021-07-04,식료,카푸치노(HOT),1
2021-07-04,식료,바닐라라떼(HOT),3
2021-07-04,식료,바닐라라떼(ICE),2
2021-07-04,식료,카페모카(ICE),2
2021-07-04,식료,초코라떼(HOT),3
2021-07-04,식료,초코라떼(ICE),4
2021-07-04,식료,그린티라떼(ICE) ,1
2021-07-04,식료,흑당라떼(HOT),2
2021-07-04,식료,흑당라떼(ICE),7
2021-07-04,식료,아이스티,4
2021-07-04,식료,자두주스(ICE),2
2021-07-04,식료,스위티자몽(ICE),2
2021-07-04,식료,청포도주스(ICE),11
2021-07-04,식료,아메리카노(HOT),46
2021-07-04,식료,아메리카노(ICE),45
2021-07-05,식료,카페라떼(HOT),5
2021-07-05,식료,카페라떼(ICE),4
2021-07-05,식료,카푸치노(HOT),2
2021-07-05,식료,바닐라라떼(HOT),5
2021-07-05,식료,카페모카(HOT),3
2021-07-05,식료,카페모카(ICE),1
2021-07-05,식료,초코라떼(HOT),3
2021-07-05,식료,초코라떼(ICE),2
2021-07-05,식료,그린티라떼(ICE) ,1
2021-07-05,식료,흑당라떼(HOT),1
2021-07-05,식료,흑당라떼(ICE),2
2021-07-05,식료,아이스티,2
2021-07-05,식료,자두주스(ICE),4
2021-07-05,식료,스위티자몽(ICE),4
2021-07-05,식료,청포도주스(ICE),6
2021-07-05,식료,아메리카노(HOT),24
2021-07-05,식료,아메리카노(ICE),26
2021-07-06,식료,카페라떼(HOT),4
2021-07-06,식료,카페라떼(ICE),2
2021-07-06,식료,바닐라라떼(HOT),4
2021-07-06,식료,바닐라라떼(ICE),8
2021-07-06,식료,카페모카(ICE),3
2021-07-06,식료,초코라떼(HOT),2
2021-07-06,식료,초코라떼(ICE),2
2021-07-06,식료,아이스티,1
2021-07-06,식료,자두주스(ICE),2
2021-07-06,식료,스위티자몽(ICE),1
2021-07-06,식료,청포도주스(ICE),5
2021-07-06,식료,아메리카노(HOT),13
2021-07-06,식료,아메리카노(ICE),25
2021-07-07,식료,카페라떼(HOT),5
2021-07-07,식료,카페라떼(ICE),5
2021-07-07,식료,카푸치노(HOT),1
2021-07-07,식료,바닐라라떼(HOT),4
2021-07-07,식료,카페모카(HOT),2
2021-07-07,식료,초코라떼(HOT),6
2021-07-07,식료,초코라떼(ICE),4
2021-07-07,식료,그린티라떼(ICE) ,3
2021-07-07,식료,흑당라떼(HOT),1
2021-07-07,식료,흑당라떼(ICE),1
2021-07-07,식료,아이스티,1
2021-07-07,식료,스위티자몽(ICE),3
2021-07-07,식료,청포도주스(ICE),4
2021-07-07,식료,아메리카노(HOT),14
2021-07-07,식료,아메리카노(ICE),30
2021-07-08,식료,카페라떼(HOT),7
2021-07-08,식료,카페라떼(ICE),3
2021-07-08,식료,카푸치노(HOT),2
2021-07-08,식료,바닐라라떼(HOT),5
2021-07-08,식료,바닐라라떼(ICE),5
2021-07-08,식료,카페모카(ICE),1
2021-07-08,식료,초코라떼(HOT),1
2021-07-08,식료,초코라떼(ICE),2
2021-07-08,식료,그린티라떼(ICE) ,3
2021-07-08,식료,흑당라떼(HOT),1
2021-07-08,식료,흑당라떼(ICE),6
2021-07-08,식료,아이스티,1
2021-07-08,식료,자두주스(ICE),3
2021-07-08,식료,스위티자몽(ICE),3
2021-07-08,식료,청포도주스(ICE),7
2021-07-08,식료,아메리카노(HOT),24
2021-07-08,식료,아메리카노(ICE),31
2021-07-09,식료,카페라떼(HOT),9
2021-07-09,식료,카페라떼(ICE),3
2021-07-09,식료,카푸치노(HOT),2
2021-07-09,식료,바닐라라떼(HOT),5
2021-07-09,식료,바닐라라떼(ICE),4
2021-07-09,식료,카페모카(ICE),1
2021-07-09,식료,초코라떼(HOT),1
2021-07-09,식료,초코라떼(ICE),2
2021-07-09,식료,그린티라떼(HOT) ,1
2021-07-09,식료,흑당라떼(ICE),3
2021-07-09,식료,아이스티,3
2021-07-09,식료,스위티자몽(HOT),1
2021-07-09,식료,스위티자몽(ICE),9
2021-07-09,식료,청포도주스(ICE),7
2021-07-09,식료,아메리카노(HOT),28
2021-07-09,식료,아메리카노(ICE),36
2021-07-10,식료,카페라떼(HOT),5
2021-07-10,식료,카페라떼(ICE),8
2021-07-10,식료,카푸치노(HOT),1
2021-07-10,식료,바닐라라떼(HOT),2
2021-07-10,식료,바닐라라떼(ICE),7
2021-07-10,식료,카페모카(HOT),3
2021-07-10,식료,카페모카(ICE),2
2021-07-10,식료,초코라떼(HOT),8
2021-07-10,식료,초코라떼(ICE),4
2021-07-10,식료,그린티라떼(HOT) ,1
2021-07-10,식료,그린티라떼(ICE) ,3
2021-07-10,식료,흑당라떼(HOT),3
2021-07-10,식료,흑당라떼(ICE),2
2021-07-10,식료,아이스티,7
2021-07-10,식료,스위티자몽(HOT),2
2021-07-10,식료,스위티자몽(ICE),4
2021-07-10,식료,청포도주스(ICE),12
2021-07-10,식료,아메리카노(HOT),39
2021-07-10,식료,아메리카노(ICE),53
2021-07-11,식료,카페라떼(HOT),5
2021-07-11,식료,카페라떼(ICE),4
2021-07-11,식료,카푸치노(HOT),1
2021-07-11,식료,바닐라라떼(HOT),7
2021-07-11,식료,바닐라라떼(ICE),5
2021-07-11,식료,초코라떼(HOT),4
2021-07-11,식료,초코라떼(ICE),3
2021-07-11,식료,그린티라떼(HOT) ,2
2021-07-11,식료,그린티라떼(ICE) ,3
2021-07-11,식료,흑당라떼(HOT),1
2021-07-11,식료,흑당라떼(ICE),4
2021-07-11,식료,아이스티,3
2021-07-11,식료,자두주스(ICE),3
2021-07-11,식료,스위티자몽(HOT),1
2021-07-11,식료,스위티자몽(ICE),13
2021-07-11,식료,청포도주스(ICE),10
2021-07-11,식료,아메리카노(HOT),15
2021-07-11,식료,아메리카노(ICE),50
2021-07-12,식료,카페라떼(HOT),2
2021-07-12,식료,카페라떼(ICE),3
2021-07-12,식료,바닐라라떼(HOT),3
2021-07-12,식료,바닐라라떼(ICE),5
2021-07-12,식료,카페모카(HOT),1
2021-07-12,식료,카페모카(ICE),4
2021-07-12,식료,초코라떼(HOT),3
2021-07-12,식료,초코라떼(ICE),1
2021-07-12,식료,그린티라떼(HOT) ,1
2021-07-12,식료,흑당라떼(HOT),2
2021-07-12,식료,흑당라떼(ICE),2
2021-07-12,식료,아이스티,2
2021-07-12,식료,자두주스(ICE),1
2021-07-12,식료,스위티자몽(HOT),2
2021-07-12,식료,스위티자몽(ICE),2
2021-07-12,식료,청포도주스(ICE),6
2021-07-12,식료,아메리카노(HOT),19
2021-07-12,식료,아메리카노(ICE),27
2021-07-13,식료,카페라떼(HOT),4
2021-07-13,식료,카페라떼(ICE),4
2021-07-13,식료,카푸치노(HOT),1
2021-07-13,식료,바닐라라떼(HOT),3
2021-07-13,식료,바닐라라떼(ICE),5
2021-07-13,식료,카페모카(HOT),1
2021-07-13,식료,카페모카(ICE),3
2021-07-13,식료,초코라떼(HOT),1
2021-07-13,식료,초코라떼(ICE),3
2021-07-13,식료,그린티라떼(ICE) ,3
2021-07-13,식료,흑당라떼(ICE),1
2021-07-13,식료,아이스티,5
2021-07-13,식료,자두주스(ICE),3
2021-07-13,식료,스위티자몽(ICE),8
2021-07-13,식료,청포도주스(ICE),7
2021-07-13,식료,아메리카노(HOT),31
2021-07-13,식료,아메리카노(ICE),47
2021-07-14,식료,카페라떼(HOT),1
2021-07-14,식료,카페라떼(ICE),2
2021-07-14,식료,바닐라라떼(HOT),4
2021-07-14,식료,바닐라라떼(ICE),4
2021-07-14,식료,카페모카(HOT),1
2021-07-14,식료,카페모카(ICE),2
2021-07-14,식료,초코라떼(HOT),2
2021-07-14,식료,그린티라떼(HOT) ,1
2021-07-14,식료,그린티라떼(ICE) ,1
2021-07-14,식료,흑당라떼(HOT),1
2021-07-14,식료,흑당라떼(ICE),2
2021-07-14,식료,아이스티,1
2021-07-14,식료,자두주스(ICE),1
2021-07-14,식료,스위티자몽(ICE),4
2021-07-14,식료,청포도주스(ICE),3
2021-07-14,식료,아메리카노(HOT),23
2021-07-14,식료,아메리카노(ICE),49
2021-07-15,식료,카페라떼(HOT),5
2021-07-15,식료,카페라떼(ICE),4
2021-07-15,식료,카푸치노(HOT),1
2021-07-15,식료,바닐라라떼(HOT),6
2021-07-15,식료,바닐라라떼(ICE),1
2021-07-15,식료,카페모카(HOT),2
2021-07-15,식료,카페모카(ICE),3
2021-07-15,식료,초코라떼(HOT),2
2021-07-15,식료,그린티라떼(ICE) ,4
2021-07-15,식료,흑당라떼(HOT),1
2021-07-15,식료,흑당라떼(ICE),2
2021-07-15,식료,아이스티,1
2021-07-15,식료,자두주스(ICE),3
2021-07-15,식료,스위티자몽(HOT),1
2021-07-15,식료,스위티자몽(ICE),4
2021-07-15,식료,청포도주스(ICE),6
2021-07-15,식료,아메리카노(HOT),22
2021-07-15,식료,아메리카노(ICE),30
2021-07-16,식료,카페라떼(HOT),4
2021-07-16,식료,카페라떼(ICE),8
2021-07-16,식료,바닐라라떼(HOT),5
2021-07-16,식료,바닐라라떼(ICE),7
2021-07-16,식료,카페모카(ICE),1
2021-07-16,식료,초코라떼(HOT),1
2021-07-16,식료,초코라떼(ICE),5
2021-07-16,식료,그린티라떼(HOT) ,1
2021-07-16,식료,그린티라떼(ICE) ,5
2021-07-16,식료,흑당라떼(HOT),2
2021-07-16,식료,흑당라떼(ICE),5
2021-07-16,식료,아이스티,1
2021-07-16,식료,자두주스(ICE),1
2021-07-16,식료,스위티자몽(HOT),1
2021-07-16,식료,스위티자몽(ICE),2
2021-07-16,식료,청포도주스(ICE),7
2021-07-16,식료,아메리카노(HOT),22
2021-07-16,식료,아메리카노(ICE),39
2021-07-17,식료,카페라떼(HOT),6
2021-07-17,식료,카페라떼(ICE),10
2021-07-17,식료,바닐라라떼(HOT),4
2021-07-17,식료,바닐라라떼(ICE),8
2021-07-17,식료,카페모카(HOT),1
2021-07-17,식료,카페모카(ICE),3
2021-07-17,식료,초코라떼(HOT),2
2021-07-17,식료,초코라떼(ICE),2
2021-07-17,식료,그린티라떼(ICE) ,2
2021-07-17,식료,흑당라떼(HOT),1
2021-07-17,식료,흑당라떼(ICE),2
2021-07-17,식료,아이스티,7
2021-07-17,식료,스위티자몽(HOT),1
2021-07-17,식료,스위티자몽(ICE),3
2021-07-17,식료,청포도주스(ICE),15
2021-07-17,식료,아메리카노(HOT),27
2021-07-17,식료,아메리카노(ICE),52
2021-07-18,식료,카페라떼(HOT),3
2021-07-18,식료,카페라떼(ICE),5
2021-07-18,식료,바닐라라떼(HOT),1
2021-07-18,식료,바닐라라떼(ICE),5
2021-07-18,식료,카페모카(HOT),1
2021-07-18,식료,카페모카(ICE),4
2021-07-18,식료,초코라떼(HOT),1
2021-07-18,식료,초코라떼(ICE),9
2021-07-18,식료,그린티라떼(HOT) ,1
2021-07-18,식료,그린티라떼(ICE) ,1
2021-07-18,식료,흑당라떼(HOT),2
2021-07-18,식료,흑당라떼(ICE),3
2021-07-18,식료,아이스티,6
2021-07-18,식료,자두주스(ICE),3
2021-07-18,식료,스위티자몽(HOT),1
2021-07-18,식료,스위티자몽(ICE),2
2021-07-18,식료,청포도주스(ICE),7
2021-07-18,식료,아메리카노(HOT),22
2021-07-18,식료,아메리카노(ICE),53
2021-07-19,식료,카페라떼(HOT),1
2021-07-19,식료,카페라떼(ICE),2
2021-07-19,식료,바닐라라떼(HOT),3
2021-07-19,식료,바닐라라떼(ICE),1
2021-07-19,식료,카페모카(ICE),1
2021-07-19,식료,초코라떼(ICE),3
2021-07-19,식료,흑당라떼(HOT),1
2021-07-19,식료,아이스티,2
2021-07-19,식료,자두주스(ICE),2
2021-07-19,식료,스위티자몽(HOT),2
2021-07-19,식료,스위티자몽(ICE),1
2021-07-19,식료,청포도주스(ICE),2
2021-07-19,식료,아메리카노(HOT),7
2021-07-19,식료,아메리카노(ICE),16
2021-07-21,식료,카페라떼(HOT),3
2021-07-21,식료,카페라떼(ICE),1
2021-07-21,식료,그린티라떼(ICE) ,1
2021-07-21,식료,아이스티,1
2021-07-21,식료,청포도주스(ICE),1
2021-07-21,식료,아메리카노(HOT),1
2021-07-21,식료,아메리카노(ICE),11
2021-07-22,식료,카페라떼(HOT),3
2021-07-22,식료,카페라떼(ICE),4
2021-07-22,식료,카푸치노(HOT),1
2021-07-22,식료,바닐라라떼(HOT),1
2021-07-22,식료,바닐라라떼(ICE),5
2021-07-22,식료,카페모카(HOT),1
2021-07-22,식료,카페모카(ICE),1
2021-07-22,식료,초코라떼(HOT),2
2021-07-22,식료,초코라떼(ICE),5
2021-07-22,식료,그린티라떼(HOT) ,1
2021-07-22,식료,그린티라떼(ICE) ,2
2021-07-22,식료,흑당라떼(ICE),2
2021-07-22,식료,아이스티,5
2021-07-22,식료,자두주스(ICE),3
2021-07-22,식료,스위티자몽(HOT),3
2021-07-22,식료,스위티자몽(ICE),2
2021-07-22,식료,청포도주스(ICE),9
2021-07-22,식료,아메리카노(HOT),19
2021-07-22,식료,아메리카노(ICE),47
2021-07-23,식료,카페라떼(HOT),7
2021-07-23,식료,카페라떼(ICE),7
2021-07-23,식료,카푸치노(HOT),2
2021-07-23,식료,바닐라라떼(HOT),2
2021-07-23,식료,바닐라라떼(ICE),6
2021-07-23,식료,카페모카(HOT),1
2021-07-23,식료,카페모카(ICE),4
2021-07-23,식료,초코라떼(HOT),1
2021-07-23,식료,초코라떼(ICE),6
2021-07-23,식료,그린티라떼(HOT) ,2
2021-07-23,식료,그린티라떼(ICE) ,2
2021-07-23,식료,흑당라떼(HOT),2
2021-07-23,식료,흑당라떼(ICE),2
2021-07-23,식료,아이스티,3
2021-07-23,식료,자두주스(ICE),2
2021-07-23,식료,스위티자몽(HOT),2
2021-07-23,식료,스위티자몽(ICE),10
2021-07-23,식료,청포도주스(ICE),14
2021-07-23,식료,아메리카노(HOT),30
2021-07-23,식료,아메리카노(ICE),52
2021-07-24,식료,카페라떼(HOT),9
2021-07-24,식료,카페라떼(ICE),11
2021-07-24,식료,카푸치노(HOT),1
2021-07-24,식료,바닐라라떼(HOT),2
2021-07-24,식료,바닐라라떼(ICE),8
2021-07-24,식료,카페모카(HOT),2
2021-07-24,식료,카페모카(ICE),7
2021-07-24,식료,초코라떼(HOT),2
2021-07-24,식료,초코라떼(ICE),9
2021-07-24,식료,그린티라떼(ICE) ,2
2021-07-24,식료,흑당라떼(HOT),1
2021-07-24,식료,흑당라떼(ICE),3
2021-07-24,식료,아이스티,6
2021-07-24,식료,자두주스(ICE),5
2021-07-24,식료,스위티자몽(ICE),8
2021-07-24,식료,청포도주스(ICE),13
2021-07-24,식료,아메리카노(HOT),24
2021-07-24,식료,아메리카노(ICE),64
2021-07-25,식료,카페라떼(HOT),7
2021-07-25,식료,카페라떼(ICE),11
2021-07-25,식료,카푸치노(HOT),1
2021-07-25,식료,바닐라라떼(HOT),5
2021-07-25,식료,바닐라라떼(ICE),7
2021-07-25,식료,카페모카(HOT),4
2021-07-25,식료,카페모카(ICE),2
2021-07-25,식료,초코라떼(ICE),6
2021-07-25,식료,그린티라떼(ICE) ,2
2021-07-25,식료,흑당라떼(HOT),1
2021-07-25,식료,흑당라떼(ICE),5
2021-07-25,식료,아이스티,5
2021-07-25,식료,자두주스(ICE),3
2021-07-25,식료,스위티자몽(ICE),3
2021-07-25,식료,청포도주스(ICE),11
2021-07-25,식료,아메리카노(HOT),19
2021-07-25,식료,아메리카노(ICE),70
2021-07-26,식료,카페라떼(HOT),3
2021-07-26,식료,카페라떼(ICE),4
2021-07-26,식료,카푸치노(HOT),1
2021-07-26,식료,바닐라라떼(ICE),3
2021-07-26,식료,카페모카(HOT),2
2021-07-26,식료,카페모카(ICE),3
2021-07-26,식료,초코라떼(HOT),1
2021-07-26,식료,초코라떼(ICE),2
2021-07-26,식료,흑당라떼(HOT),1
2021-07-26,식료,흑당라떼(ICE),1
2021-07-26,식료,아이스티,3
2021-07-26,식료,자두주스(ICE),1
2021-07-26,식료,스위티자몽(HOT),1
2021-07-26,식료,스위티자몽(ICE),8
2021-07-26,식료,청포도주스(ICE),9
2021-07-26,식료,아메리카노(HOT),17
2021-07-26,식료,아메리카노(ICE),51
2021-07-27,식료,카페라떼(HOT),1
2021-07-27,식료,카페라떼(ICE),3
2021-07-27,식료,카푸치노(HOT),2
2021-07-27,식료,바닐라라떼(HOT),3
2021-07-27,식료,바닐라라떼(ICE),8
2021-07-27,식료,초코라떼(ICE),1
2021-07-27,식료,그린티라떼(HOT) ,1
2021-07-27,식료,그린티라떼(ICE) ,2
2021-07-27,식료,흑당라떼(ICE),3
2021-07-27,식료,아이스티,1
2021-07-27,식료,스위티자몽(HOT),2
2021-07-27,식료,스위티자몽(ICE),9
2021-07-27,식료,청포도주스(ICE),7
2021-07-27,식료,아메리카노(HOT),11
2021-07-27,식료,아메리카노(ICE),38
2021-07-28,식료,카페라떼(HOT),2
2021-07-28,식료,카페라떼(ICE),3
2021-07-28,식료,바닐라라떼(HOT),2
2021-07-28,식료,바닐라라떼(ICE),3
2021-07-28,식료,카페모카(HOT),1
2021-07-28,식료,초코라떼(HOT),3
2021-07-28,식료,초코라떼(ICE),6
2021-07-28,식료,그린티라떼(ICE) ,1
2021-07-28,식료,흑당라떼(ICE),1
2021-07-28,식료,아이스티,2
2021-07-28,식료,스위티자몽(HOT),1
2021-07-28,식료,스위티자몽(ICE),4
2021-07-28,식료,청포도주스(ICE),8
2021-07-28,식료,아메리카노(HOT),18
2021-07-28,식료,아메리카노(ICE),39
2021-07-29,식료,카페라떼(HOT),5
2021-07-29,식료,카페라떼(ICE),7
2021-07-29,식료,카푸치노(HOT),1
2021-07-29,식료,바닐라라떼(HOT),2
2021-07-29,식료,바닐라라떼(ICE),7
2021-07-29,식료,카페모카(HOT),1
